id,name,description,category,address,suburb,state,postcode,latitude,longitude,phone,email,website,hours,eligibility,cost,source_id,source_name,source_organisation,source_jurisdiction,source_license,source_url,source_date,quality,location_precision
qld_gov_service_counters_0067,Richmond QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"Richmond Magistrates Court, 53 Goldring Street",Richmond,QLD,4822,-20.726635,143.14002,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0068,Sarina QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"Sarina Magistrates Court, 52-54 Broad Street",Sarina,QLD,4737,-21.419526,149.216241,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0069,Springsure QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"Springsure Magistrates Court, 45 Eclipse Street",Springsure,QLD,4722,-24.113953,148.089221,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0070,St George QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"St George Magistrates Court, The Terrace",St George,QLD,4487,-28.03325,148.58321,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0071,Stanthorpe QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,51 Marsh Street,Stanthorpe,QLD,4380,-28.652483,151.934103,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0072,Surat QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,62 Burrowes Street,Surat,QLD,4417,-27.151861,149.068292,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0073,Tara QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,19 Fry Street,Tara,QLD,4421,-27.27819,150.459633,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0074,Taroom QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"Taroom Magistrates Court, 33 Yaldwyn Street",Taroom,QLD,4420,-25.640685,149.79531,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0075,Texas QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,32 Cadell Street,Texas,QLD,4385,-28.853845,151.169534,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0076,Thargomindah QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"Police Station, Dowling Street",Thargomindah,QLD,4492,-27.996239,143.821846,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0077,Thursday Island QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"Thursday Island Magistrates Court, 136 Douglas Street",Thursday Island,QLD,4875,-10.584875,142.214044,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0078,Toogoolawah QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"Toogoolawah Magistrates Court, Hopkins Place, Gardner Street",Toogoolawah,QLD,4313,-27.0879,152.379463,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0079,Tully QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"Tully Magistrates Court, 46 Bryant Street",Tully,QLD,4854,-17.935826,145.922833,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0080,Wandoan QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"Post Office, 11 Lawton Street",Wandoan,QLD,4419,-26.120909,149.961034,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0081,Weipa QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"Weipa Magistrates Court, Central Avenue",Weipa,QLD,4874,-12.623179,141.880209,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0082,Windorah QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"Police Station, Victoria Street",Windorah,QLD,4481,-25.419769,142.653596,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0083,Winton QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"Courthouse, 59 Vindex Street",Winton,QLD,4735,-22.387879,143.039031,+61 7 4652 8250,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,complete,address
qld_gov_service_counters_0084,Yarrabah QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,56 Sawmill Road,Yarrabah,QLD,4871,-16.906625,145.865863,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
qld_gov_service_counters_0085,Yeppoon QGAP,Integrated government counter that provides transactional and information/referral services on behalf of a range of state and federal government departments and some commercial insurance agencies.,information,"Yeppoon Magistrates Court, 21 - 23 Normanby Street",Yeppoon,QLD,4703,-23.127874,150.745671,,,,,,Free,qld_gov_service_counters,Government Service Counter Locations,QLD Customer Services,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/government-service-counter-locations,2026-04-19,partial,address
